"State","Sector","Fuel","Year","Value"
"Iowa","Commercial","Coal",2007,0.6
"Iowa","Commercial","Petroleum Products",2007,0.8
"Iowa","Commercial","Natural Gas",2007,2.2
"Iowa","Commercial","Total",2007,3.7
"Iowa","Industry","Coal",2007,5.8
"Iowa","Industry","Petroleum Products",2007,3.8
"Iowa","Industry","Natural Gas",2007,6.7
"Iowa","Industry","Total",2007,16.3
"Iowa","Transport","Coal",2007,0
"Iowa","Transport","Petroleum Products",2007,21.3
"Iowa","Transport","Natural Gas",2007,0.7
"Iowa","Transport","Total",2007,21.9
"Iowa","Electricity","Coal",2007,37.5
"Iowa","Electricity","Petroleum Products",2007,0.3
"Iowa","Electricity","Natural Gas",2007,1.2
"Iowa","Electricity","Total",2007,39
"Iowa","Residential","Coal",2008,0
"Iowa","Residential","Petroleum Products",2008,1.5
"Iowa","Residential","Natural Gas",2008,3.6
"Iowa","Residential","Total",2008,5.1
"Iowa","Commercial","Coal",2008,0.6
"Iowa","Commercial","Petroleum Products",2008,0.8
"Iowa","Commercial","Natural Gas",2008,2.7
"Iowa","Commercial","Total",2008,4.1
"Iowa","Industry","Coal",2008,5.4
"Iowa","Industry","Petroleum Products",2008,4.7
"Iowa","Industry","Natural Gas",2008,7.8
"Iowa","Industry","Total",2008,18
"Iowa","Transport","Coal",2008,0
"Iowa","Transport","Petroleum Products",2008,20.3
"Iowa","Transport","Natural Gas",2008,0.8
"Iowa","Transport","Total",2008,21.1
"Iowa","Electricity","Coal",2008,39.8
"Iowa","Electricity","Petroleum Products",2008,0.2
"Iowa","Electricity","Natural Gas",2008,0.9
"Iowa","Electricity","Total",2008,40.8
"Iowa","Residential","Coal",2009,0
"Iowa","Residential","Petroleum Products",2009,1.4
"Iowa","Residential","Natural Gas",2009,3.3
"Iowa","Residential","Total",2009,4.7
"Iowa","Commercial","Coal",2009,0.6
"Iowa","Commercial","Petroleum Products",2009,1.1
"Iowa","Commercial","Natural Gas",2009,2.7
"Iowa","Commercial","Total",2009,4.3
"Iowa","Industry","Coal",2009,4.9
"Iowa","Industry","Petroleum Products",2009,4.6
"Iowa","Industry","Natural Gas",2009,7.8
"Iowa","Industry","Total",2009,17.4
"Iowa","Transport","Coal",2009,0
"Iowa","Transport","Petroleum Products",2009,19.9
"Iowa","Transport","Natural Gas",2009,0.7
"Iowa","Transport","Total",2009,20.6
"Iowa","Electricity","Coal",2009,36.4
"Iowa","Electricity","Petroleum Products",2009,0.1
"Iowa","Electricity","Natural Gas",2009,0.5
"Iowa","Electricity","Total",2009,37
"Iowa","Residential","Coal",2010,0
"Iowa","Residential","Petroleum Products",2010,1.2
"Iowa","Residential","Natural Gas",2010,3.2
"Iowa","Residential","Total",2010,4.4
"Iowa","Commercial","Coal",2010,0.6
"Iowa","Commercial","Petroleum Products",2010,1.1
"Iowa","Commercial","Natural Gas",2010,2.4
"Iowa","Commercial","Total",2010,4.1
"Iowa","Industry","Coal",2010,6.2
"Iowa","Industry","Petroleum Products",2010,4.4
"Iowa","Industry","Natural Gas",2010,7.9
"Iowa","Industry","Total",2010,18.5
"Iowa","Transport","Coal",2010,0
"Iowa","Transport","Petroleum Products",2010,20.1
"Iowa","Transport","Natural Gas",2010,0.6
"Iowa","Transport","Total",2010,20.7
"Iowa","Electricity","Coal",2010,39.8
"Iowa","Electricity","Petroleum Products",2010,0.2
"Iowa","Electricity","Natural Gas",2010,0.6
"Iowa","Electricity","Total",2010,40.6
"Iowa","Residential","Coal",2011,0
"Iowa","Residential","Petroleum Products",2011,1.2
"Iowa","Residential","Natural Gas",2011,3.2
"Iowa","Residential","Total",2011,4.4
"Iowa","Commercial","Coal",2011,0.5
"Iowa","Commercial","Petroleum Products",2011,1.2
"Iowa","Commercial","Natural Gas",2011,2.5
"Iowa","Commercial","Total",2011,4.2
"Iowa","Industry","Coal",2011,6.6
"Iowa","Industry","Petroleum Products",2011,4.2
"Iowa","Industry","Natural Gas",2011,8
"Iowa","Industry","Total",2011,18.8
"Iowa","Transport","Coal",2011,0
"Iowa","Transport","Petroleum Products",2011,20.3
"Iowa","Transport","Natural Gas",2011,0.6
"Iowa","Transport","Total",2011,20.8
"Iowa","Electricity","Coal",2011,36.6
"Iowa","Electricity","Petroleum Products",2011,0.1
"Iowa","Electricity","Natural Gas",2011,0.5
"Iowa","Electricity","Total",2011,37.2
"Iowa","Residential","Coal",2012,0
"Iowa","Residential","Petroleum Products",2012,1
"Iowa","Residential","Natural Gas",2012,2.7
"Iowa","Residential","Total",2012,3.6
"Iowa","Commercial","Coal",2012,0.5
"Iowa","Commercial","Petroleum Products",2012,1.3
"Iowa","Commercial","Natural Gas",2012,2.1
"Iowa","Commercial","Total",2012,3.8
"Iowa","Industry","Coal",2012,6
"Iowa","Industry","Petroleum Products",2012,4.3
"Iowa","Industry","Natural Gas",2012,8
"Iowa","Industry","Total",2012,18.3
"Iowa","Transport","Coal",2012,0
"Iowa","Transport","Petroleum Products",2012,19.4
"Iowa","Transport","Natural Gas",2012,0.5
"Iowa","Transport","Total",2012,19.9
"Iowa","Electricity","Coal",2012,33.4
"Iowa","Electricity","Petroleum Products",2012,0.1
"Iowa","Electricity","Natural Gas",2012,0.8
"Iowa","Electricity","Total",2012,34.3
"Iowa","Residential","Coal",2013,0
"Iowa","Residential","Petroleum Products",2013,1.2
"Iowa","Residential","Natural Gas",2013,3.6
"Iowa","Residential","Total",2013,4.7
"Iowa","Commercial","Coal",2013,0.4
"Iowa","Commercial","Petroleum Products",2013,1.3
"Iowa","Commercial","Natural Gas",2013,2.8
"Iowa","Commercial","Total",2013,4.5
"Iowa","Industry","Coal",2013,6
"Iowa","Industry","Petroleum Products",2013,4.8
"Iowa","Industry","Natural Gas",2013,8.5
"Iowa","Industry","Total",2013,19.3
"Iowa","Transport","Coal",2013,0
"Iowa","Transport","Petroleum Products",2013,19.7
"Iowa","Transport","Natural Gas",2013,0.6
"Iowa","Transport","Total",2013,20.3
"Iowa","Electricity","Coal",2013,31.5
"Iowa","Electricity","Petroleum Products",2013,0.1
"Iowa","Electricity","Natural Gas",2013,0.6
"Iowa","Electricity","Total",2013,32.1
"Iowa","Residential","Coal",2014,0
"Iowa","Residential","Petroleum Products",2014,1.1
"Iowa","Residential","Natural Gas",2014,3.8
"Iowa","Residential","Total",2014,4.9
"Iowa","Commercial","Coal",2014,0.4
"Iowa","Commercial","Petroleum Products",2014,1.3
"Iowa","Commercial","Natural Gas",2014,2.9
"Iowa","Commercial","Total",2014,4.6
"Iowa","Industry","Coal",2014,5.5
"Iowa","Industry","Petroleum Products",2014,4.9
"Iowa","Industry","Natural Gas",2014,8.6
"Iowa","Industry","Total",2014,19
"Iowa","Transport","Coal",2014,0
"Iowa","Transport","Petroleum Products",2014,20.2
"Iowa","Transport","Natural Gas",2014,0.7
"Iowa","Transport","Total",2014,20.9
"Iowa","Electricity","Coal",2014,31.9
"Iowa","Electricity","Petroleum Products",2014,0.1
"Iowa","Electricity","Natural Gas",2014,0.5
"Iowa","Electricity","Total",2014,32.5
"Kansas","Residential","Coal",1980,0
"Kansas","Residential","Petroleum Products",1980,0.6
"Kansas","Residential","Natural Gas",1980,4.5
"Kansas","Residential","Total",1980,5.1
"Kansas","Commercial","Coal",1980,0
"Kansas","Commercial","Petroleum Products",1980,0.3
"Kansas","Commercial","Natural Gas",1980,3.1
"Kansas","Commercial","Total",1980,3.4
"Kansas","Industry","Coal",1980,0.7
"Kansas","Industry","Petroleum Products",1980,6.4
"Kansas","Industry","Natural Gas",1980,10.1
"Kansas","Industry","Total",1980,17.2
"Kansas","Transport","Coal",1980,0
"Kansas","Transport","Petroleum Products",1980,16.2
"Kansas","Transport","Natural Gas",1980,2.8
"Kansas","Transport","Total",1980,18.9
"Kansas","Electricity","Coal",1980,17.3
"Kansas","Electricity","Petroleum Products",1980,0.4
"Kansas","Electricity","Natural Gas",1980,5.1
"Kansas","Electricity","Total",1980,22.8
"Kansas","Residential","Coal",1981,0
"Kansas","Residential","Petroleum Products",1981,0.4
"Kansas","Residential","Natural Gas",1981,3.9
"Kansas","Residential","Total",1981,4.4
"Kansas","Commercial","Coal",1981,0
"Kansas","Commercial","Petroleum Products",1981,0.3
"Kansas","Commercial","Natural Gas",1981,2.7
"Kansas","Commercial","Total",1981,3
"Kansas","Industry","Coal",1981,0.7
"Kansas","Industry","Petroleum Products",1981,5.2
"Kansas","Industry","Natural Gas",1981,9.2
"Kansas","Industry","Total",1981,15.1
"Kansas","Transport","Coal",1981,0
"Kansas","Transport","Petroleum Products",1981,15.5
"Kansas","Transport","Natural Gas",1981,2.5
"Kansas","Transport","Total",1981,18
"Kansas","Electricity","Coal",1981,19.3
"Kansas","Electricity","Petroleum Products",1981,0.3
"Kansas","Electricity","Natural Gas",1981,4
"Kansas","Electricity","Total",1981,23.6
"Kansas","Residential","Coal",1982,0
"Kansas","Residential","Petroleum Products",1982,0.5
"Kansas","Residential","Natural Gas",1982,4.4
"Kansas","Residential","Total",1982,4.9
"Kansas","Commercial","Coal",1982,0
"Kansas","Commercial","Petroleum Products",1982,0.2
"Kansas","Commercial","Natural Gas",1982,3
"Kansas","Commercial","Total",1982,3.2
"Kansas","Industry","Coal",1982,0.7
"Kansas","Industry","Petroleum Products",1982,5.9
"Kansas","Industry","Natural Gas",1982,8.6
"Kansas","Industry","Total",1982,15.2
"Kansas","Transport","Coal",1982,0
"Kansas","Transport","Petroleum Products",1982,15.1
"Kansas","Transport","Natural Gas",1982,2.3
"Kansas","Transport","Total",1982,17.4
"Kansas","Electricity","Coal",1982,19.2
"Kansas","Electricity","Petroleum Products",1982,0.3
"Kansas","Electricity","Natural Gas",1982,3.1
"Kansas","Electricity","Total",1982,22.5
"Kansas","Residential","Coal",1983,0
"Kansas","Residential","Petroleum Products",1983,0.5
"Kansas","Residential","Natural Gas",1983,4.3
"Kansas","Residential","Total",1983,4.8
"Kansas","Commercial","Coal",1983,0
"Kansas","Commercial","Petroleum Products",1983,0.5
"Kansas","Commercial","Natural Gas",1983,2.8
"Kansas","Commercial","Total",1983,3.3
"Kansas","Industry","Coal",1983,0.6
"Kansas","Industry","Petroleum Products",1983,6.3
"Kansas","Industry","Natural Gas",1983,7.1
"Kansas","Industry","Total",1983,14
"Kansas","Transport","Coal",1983,0
"Kansas","Transport","Petroleum Products",1983,15.1
"Kansas","Transport","Natural Gas",1983,1.7
"Kansas","Transport","Total",1983,16.9
"Kansas","Electricity","Coal",1983,21.1
"Kansas","Electricity","Petroleum Products",1983,0.2
"Kansas","Electricity","Natural Gas",1983,2.4
"Kansas","Electricity","Total",1983,23.8
"Kansas","Residential","Coal",1984,0
"Kansas","Residential","Petroleum Products",1984,0.3
"Kansas","Residential","Natural Gas",1984,4.2
"Kansas","Residential","Total",1984,4.5
"Kansas","Commercial","Coal",1984,0
"Kansas","Commercial","Petroleum Products",1984,0.6
"Kansas","Commercial","Natural Gas",1984,3
"Kansas","Commercial","Total",1984,3.6
"Kansas","Industry","Coal",1984,0.6
"Kansas","Industry","Petroleum Products",1984,10.3
"Kansas","Industry","Natural Gas",1984,8.3
"Kansas","Industry","Total",1984,19.3
"Kansas","Transport","Coal",1984,0
"Kansas","Transport","Petroleum Products",1984,15.4
"Kansas","Transport","Natural Gas",1984,1.9
"Kansas","Transport","Total",1984,17.3
"Kansas","Electricity","Coal",1984,25.2
"Kansas","Electricity","Petroleum Products",1984,0.1
"Kansas","Electricity","Natural Gas",1984,1.7
"Kansas","Electricity","Total",1984,27
"Kansas","Residential","Coal",1985,0
"Kansas","Residential","Petroleum Products",1985,0.4
"Kansas","Residential","Natural Gas",1985,4.2
"Kansas","Residential","Total",1985,4.6
"Kansas","Commercial","Coal",1985,0
"Kansas","Commercial","Petroleum Products",1985,0.4
"Kansas","Commercial","Natural Gas",1985,3
"Kansas","Commercial","Total",1985,3.4
"Kansas","Industry","Coal",1985,0.7
"Kansas","Industry","Petroleum Products",1985,8.7
"Kansas","Industry","Natural Gas",1985,8.6
"Kansas","Industry","Total",1985,18
"Kansas","Transport","Coal",1985,0
"Kansas","Transport","Petroleum Products",1985,16.1
"Kansas","Transport","Natural Gas",1985,2
"Kansas","Transport","Total",1985,18.1
"Kansas","Electricity","Coal",1985,23.7
"Kansas","Electricity","Petroleum Products",1985,0.1
"Kansas","Electricity","Natural Gas",1985,1.1
"Kansas","Electricity","Total",1985,24.8
"Kansas","Residential","Coal",1986,0
"Kansas","Residential","Petroleum Products",1986,0.3
"Kansas","Residential","Natural Gas",1986,3.7
"Kansas","Residential","Total",1986,4
"Kansas","Commercial","Coal",1986,0
"Kansas","Commercial","Petroleum Products",1986,0.3
"Kansas","Commercial","Natural Gas",1986,2.9
"Kansas","Commercial","Total",1986,3.2
"Kansas","Industry","Coal",1986,0.5
"Kansas","Industry","Petroleum Products",1986,7.8
"Kansas","Industry","Natural Gas",1986,7.3
"Kansas","Industry","Total",1986,15.6
"Kansas","Transport","Coal",1986,0
"Kansas","Transport","Petroleum Products",1986,16.9
"Kansas","Transport","Natural Gas",1986,1.7
"Kansas","Transport","Total",1986,18.6
"Kansas","Electricity","Coal",1986,23.1
"Kansas","Electricity","Petroleum Products",1986,0.1
"Kansas","Electricity","Natural Gas",1986,0.8
"Kansas","Electricity","Total",1986,24
"Kansas","Residential","Coal",1987,0
"Kansas","Residential","Petroleum Products",1987,0.3
"Kansas","Residential","Natural Gas",1987,3.9
"Kansas","Residential","Total",1987,4.2
"Kansas","Commercial","Coal",1987,0
"Kansas","Commercial","Petroleum Products",1987,0.2
"Kansas","Commercial","Natural Gas",1987,3
"Kansas","Commercial","Total",1987,3.2
"Kansas","Industry","Coal",1987,0.5
"Kansas","Industry","Petroleum Products",1987,7.8
"Kansas","Industry","Natural Gas",1987,8.8
"Kansas","Industry","Total",1987,17.1
"Kansas","Transport","Coal",1987,0
"Kansas","Transport","Petroleum Products",1987,17.3
"Kansas","Transport","Natural Gas",1987,1.7
"Kansas","Transport","Total",1987,19.1
"Kansas","Electricity","Coal",1987,24.6
"Kansas","Electricity","Petroleum Products",1987,0.1
"Kansas","Electricity","Natural Gas",1987,0.8
"Kansas","Electricity","Total",1987,25.5
"Kansas","Residential","Coal",1988,0
"Kansas","Residential","Petroleum Products",1988,0.4
"Kansas","Residential","Natural Gas",1988,4
"Kansas","Residential","Total",1988,4.4
"Kansas","Commercial","Coal",1988,0
"Kansas","Commercial","Petroleum Products",1988,0.3
"Kansas","Commercial","Natural Gas",1988,3.2
"Kansas","Commercial","Total",1988,3.5
"Kansas","Industry","Coal",1988,0.4
"Kansas","Industry","Petroleum Products",1988,8.9
"Kansas","Industry","Natural Gas",1988,8.1
"Kansas","Industry","Total",1988,17.4
"Kansas","Transport","Coal",1988,0
"Kansas","Transport","Petroleum Products",1988,17.8
"Kansas","Transport","Natural Gas",1988,2.2
"Kansas","Transport","Total",1988,20
"Kansas","Electricity","Coal",1988,24.9
"Kansas","Electricity","Petroleum Products",1988,0.1
"Kansas","Electricity","Natural Gas",1988,1
"Kansas","Electricity","Total",1988,26
"Kansas","Residential","Coal",1989,0
"Kansas","Residential","Petroleum Products",1989,0.4
"Kansas","Residential","Natural Gas",1989,4
"Kansas","Residential","Total",1989,4.4
"Kansas","Commercial","Coal",1989,0
"Kansas","Commercial","Petroleum Products",1989,0.3
"Kansas","Commercial","Natural Gas",1989,3.1
"Kansas","Commercial","Total",1989,3.4
"Kansas","Industry","Coal",1989,0.4
"Kansas","Industry","Petroleum Products",1989,8.7
"Kansas","Industry","Natural Gas",1989,7.6
"Kansas","Industry","Total",1989,16.7
"Kansas","Transport","Coal",1989,0
"Kansas","Transport","Petroleum Products",1989,17.1
"Kansas","Transport","Natural Gas",1989,2.3
"Kansas","Transport","Total",1989,19.4
"Kansas","Electricity","Coal",1989,24.8
"Kansas","Electricity","Petroleum Products",1989,0.1
"Kansas","Electricity","Natural Gas",1989,1
"Kansas","Electricity","Total",1989,25.9
"Kansas","Residential","Coal",1990,0
"Kansas","Residential","Petroleum Products",1990,0.3
"Kansas","Residential","Natural Gas",1990,3.8
"Kansas","Residential","Total",1990,4.1
"Kansas","Commercial","Coal",1990,0
"Kansas","Commercial","Petroleum Products",1990,0.3
"Kansas","Commercial","Natural Gas",1990,3
"Kansas","Commercial","Total",1990,3.2
"Kansas","Industry","Coal",1990,0.4
"Kansas","Industry","Petroleum Products",1990,7.9
"Kansas","Industry","Natural Gas",1990,8.4
"Kansas","Industry","Total",1990,16.6
"Kansas","Transport","Coal",1990,0
"Kansas","Transport","Petroleum Products",1990,17
"Kansas","Transport","Natural Gas",1990,2.2
"Kansas","Transport","Total",1990,19.1
"Kansas","Electricity","Coal",1990,25.2
"Kansas","Electricity","Petroleum Products",1990,0.1
"Kansas","Electricity","Natural Gas",1990,1.4
"Kansas","Electricity","Total",1990,26.7
"Kansas","Residential","Coal",1991,0
"Kansas","Residential","Petroleum Products",1991,0.3
"Kansas","Residential","Natural Gas",1991,4
"Kansas","Residential","Total",1991,4.4
"Kansas","Commercial","Coal",1991,0
"Kansas","Commercial","Petroleum Products",1991,0.2
"Kansas","Commercial","Natural Gas",1991,3.1
"Kansas","Commercial","Total",1991,3.4
"Kansas","Industry","Coal",1991,0.3
"Kansas","Industry","Petroleum Products",1991,6.5
"Kansas","Industry","Natural Gas",1991,9
"Kansas","Industry","Total",1991,15.9
"Kansas","Transport","Coal",1991,0
"Kansas","Transport","Petroleum Products",1991,16.1
"Kansas","Transport","Natural Gas",1991,1.8
"Kansas","Transport","Total",1991,17.9
"Kansas","Electricity","Coal",1991,25
"Kansas","Electricity","Petroleum Products",1991,0.1
"Kansas","Electricity","Natural Gas",1991,1.9
"Kansas","Electricity","Total",1991,26.9
"Kansas","Residential","Coal",1992,0
"Kansas","Residential","Petroleum Products",1992,0.3
"Kansas","Residential","Natural Gas",1992,3.7
"Kansas","Residential","Total",1992,4
"Kansas","Commercial","Coal",1992,0
"Kansas","Commercial","Petroleum Products",1992,0.3
"Kansas","Commercial","Natural Gas",1992,2.8
"Kansas","Commercial","Total",1992,3.1
"Kansas","Industry","Coal",1992,0.4
"Kansas","Industry","Petroleum Products",1992,7.5
"Kansas","Industry","Natural Gas",1992,9.1
"Kansas","Industry","Total",1992,17
"Kansas","Transport","Coal",1992,0
"Kansas","Transport","Petroleum Products",1992,16.1
"Kansas","Transport","Natural Gas",1992,1.5
"Kansas","Transport","Total",1992,17.6
"Kansas","Electricity","Coal",1992,23.5
"Kansas","Electricity","Petroleum Products",1992,0
"Kansas","Electricity","Natural Gas",1992,0.7
"Kansas","Electricity","Total",1992,24.3
"Kansas","Residential","Coal",1993,0
"Kansas","Residential","Petroleum Products",1993,0.3
"Kansas","Residential","Natural Gas",1993,4.4
"Kansas","Residential","Total",1993,4.7
"Kansas","Commercial","Coal",1993,0
"Kansas","Commercial","Petroleum Products",1993,0.3
"Kansas","Commercial","Natural Gas",1993,2.9
"Kansas","Commercial","Total",1993,3.3
"Kansas","Industry","Coal",1993,0.3
"Kansas","Industry","Petroleum Products",1993,5.6
"Kansas","Industry","Natural Gas",1993,10.2
"Kansas","Industry","Total",1993,16.2
"Kansas","Transport","Coal",1993,0
"Kansas","Transport","Petroleum Products",1993,16.2
"Kansas","Transport","Natural Gas",1993,1.7
"Kansas","Transport","Total",1993,17.9
"Kansas","Electricity","Coal",1993,28.2
"Kansas","Electricity","Petroleum Products",1993,0.1
"Kansas","Electricity","Natural Gas",1993,1.1
"Kansas","Electricity","Total",1993,29.4
"Kansas","Residential","Coal",1994,0
"Kansas","Residential","Petroleum Products",1994,0.3
"Kansas","Residential","Natural Gas",1994,3.9
"Kansas","Residential","Total",1994,4.2
"Kansas","Commercial","Coal",1994,0.1
"Kansas","Commercial","Petroleum Products",1994,0.3
"Kansas","Commercial","Natural Gas",1994,2.8
"Kansas","Commercial","Total",1994,3.1
"Kansas","Industry","Coal",1994,0.3
"Kansas","Industry","Petroleum Products",1994,5.5
"Kansas","Industry","Natural Gas",1994,12.2
"Kansas","Industry","Total",1994,18.1
"Kansas","Transport","Coal",1994,0
"Kansas","Transport","Petroleum Products",1994,15.3
"Kansas","Transport","Natural Gas",1994,1.7
"Kansas","Transport","Total",1994,17
"Kansas","Electricity","Coal",1994,28
"Kansas","Electricity","Petroleum Products",1994,0.1
